"","Genotype","ROI","Regressor","Decay.time"
"484","R39G01",2,"Angle.RF_leg.yaw",0.25
"485","R39G01",2,"Angle.RF_leg.pitch",0.95
"486","R39G01",2,"Angle.RF_leg.roll",0.95
"487","R39G01",2,"Angle.RF_leg.th_fe",0.25
"488","R39G01",2,"Angle.RF_leg.th_ti",0.35
"489","R39G01",2,"Angle.RF_leg.roll_tr",0.7
"490","R39G01",2,"Angle.RF_leg.th_ta",0.25
"491","R39G01",2,"Angle.RM_leg.yaw",0.95
"492","R39G01",2,"Angle.RM_leg.pitch",0.95
"493","R39G01",2,"Angle.RM_leg.roll",0.95
"494","R39G01",2,"Angle.RM_leg.th_fe",0.4
"495","R39G01",2,"Angle.RM_leg.th_ti",0.25
"496","R39G01",2,"Angle.RM_leg.roll_tr",0.25
"497","R39G01",2,"Angle.RM_leg.th_ta",0.25
"498","R39G01",2,"Angle.RH_leg.yaw",0.95
"499","R39G01",2,"Angle.RH_leg.pitch",0.25
"500","R39G01",2,"Angle.RH_leg.roll",0.25
"501","R39G01",2,"Angle.RH_leg.th_fe",0.25
"502","R39G01",2,"Angle.RH_leg.th_ti",0.25
"503","R39G01",2,"Angle.RH_leg.roll_tr",0.3
"504","R39G01",2,"Angle.RH_leg.th_ta",0.25
"505","R69H10",0,"Angle.LF_leg.yaw",0.95
"506","R69H10",0,"Angle.LF_leg.pitch",0.25
"507","R69H10",0,"Angle.LF_leg.roll",0.4
"508","R69H10",0,"Angle.LF_leg.th_fe",0.25
"509","R69H10",0,"Angle.LF_leg.th_ti",0.25
"510","R69H10",0,"Angle.LF_leg.roll_tr",0.95
"511","R69H10",0,"Angle.LF_leg.th_ta",0.25
"512","R69H10",0,"Angle.LM_leg.yaw",0.3
"513","R69H10",0,"Angle.LM_leg.pitch",0.95
"514","R69H10",0,"Angle.LM_leg.roll",0.45
"515","R69H10",0,"Angle.LM_leg.th_fe",0.25
"516","R69H10",0,"Angle.LM_leg.th_ti",0.4
"517","R69H10",0,"Angle.LM_leg.roll_tr",0.95
"518","R69H10",0,"Angle.LM_leg.th_ta",0.3
"519","R69H10",0,"Angle.LH_leg.yaw",0.95
"520","R69H10",0,"Angle.LH_leg.pitch",0.95
"521","R69H10",0,"Angle.LH_leg.roll",0.95
"522","R69H10",0,"Angle.LH_leg.th_fe",0.95
"523","R69H10",0,"Angle.LH_leg.th_ti",0.95
"524","R69H10",0,"Angle.LH_leg.roll_tr",0.25
"525","R69H10",0,"Angle.LH_leg.th_ta",0.95
"526","R69H10",0,"Angle.RF_leg.yaw",0.95
"527","R69H10",0,"Angle.RF_leg.pitch",0.25
"528","R69H10",0,"Angle.RF_leg.roll",0.35
"529","R69H10",0,"Angle.RF_leg.th_fe",0.95
"530","R69H10",0,"Angle.RF_leg.th_ti",0.25
"531","R69H10",0,"Angle.RF_leg.roll_tr",0.95
"532","R69H10",0,"Angle.RF_leg.th_ta",0.25
"533","R69H10",0,"Angle.RM_leg.yaw",0.95
"534","R69H10",0,"Angle.RM_leg.pitch",0.25
"535","R69H10",0,"Angle.RM_leg.roll",0.25
"536","R69H10",0,"Angle.RM_leg.th_fe",0.3
"537","R69H10",0,"Angle.RM_leg.th_ti",0.95
"538","R69H10",0,"Angle.RM_leg.roll_tr",0.5
"539","R69H10",0,"Angle.RM_leg.th_ta",0.25
"540","R69H10",0,"Angle.RH_leg.yaw",0.95
"541","R69H10",0,"Angle.RH_leg.pitch",0.95
"542","R69H10",0,"Angle.RH_leg.roll",0.25
"543","R69H10",0,"Angle.RH_leg.th_fe",0.25
"544","R69H10",0,"Angle.RH_leg.th_ti",0.3
"545","R69H10",0,"Angle.RH_leg.roll_tr",0.95
"546","R69H10",0,"Angle.RH_leg.th_ta",0.55
"547","R69H10",1,"Angle.LF_leg.yaw",0.25
"548","R69H10",1,"Angle.LF_leg.pitch",0.95
"549","R69H10",1,"Angle.LF_leg.roll",0.95
"550","R69H10",1,"Angle.LF_leg.th_fe",0.25
"551","R69H10",1,"Angle.LF_leg.th_ti",0.25
"552","R69H10",1,"Angle.LF_leg.roll_tr",0.95
"553","R69H10",1,"Angle.LF_leg.th_ta",0.95
"554","R69H10",1,"Angle.LM_leg.yaw",0.25
"555","R69H10",1,"Angle.LM_leg.pitch",0.95
"556","R69H10",1,"Angle.LM_leg.roll",0.95
"557","R69H10",1,"Angle.LM_leg.th_fe",0.95
"558","R69H10",1,"Angle.LM_leg.th_ti",0.95
"559","R69H10",1,"Angle.LM_leg.roll_tr",0.65
"560","R69H10",1,"Angle.LM_leg.th_ta",0.95
"561","R69H10",1,"Angle.LH_leg.yaw",0.55
"562","R69H10",1,"Angle.LH_leg.pitch",0.95
"563","R69H10",1,"Angle.LH_leg.roll",0.95
"564","R69H10",1,"Angle.LH_leg.th_fe",0.95
"565","R69H10",1,"Angle.LH_leg.th_ti",0.95
"566","R69H10",1,"Angle.LH_leg.roll_tr",0.6
"567","R69H10",1,"Angle.LH_leg.th_ta",0.95
"568","R69H10",1,"Angle.RF_leg.yaw",0.25
"569","R69H10",1,"Angle.RF_leg.pitch",0.95
"570","R69H10",1,"Angle.RF_leg.roll",0.25
"571","R69H10",1,"Angle.RF_leg.th_fe",0.25
"572","R69H10",1,"Angle.RF_leg.th_ti",0.25
"573","R69H10",1,"Angle.RF_leg.roll_tr",0.95
"574","R69H10",1,"Angle.RF_leg.th_ta",0.25
"575","R69H10",1,"Angle.RM_leg.yaw",0.25
"576","R69H10",1,"Angle.RM_leg.pitch",0.95
"577","R69H10",1,"Angle.RM_leg.roll",0.25
"578","R69H10",1,"Angle.RM_leg.th_fe",0.95
"579","R69H10",1,"Angle.RM_leg.th_ti",0.95
"580","R69H10",1,"Angle.RM_leg.roll_tr",0.95
"581","R69H10",1,"Angle.RM_leg.th_ta",0.95
"582","R69H10",1,"Angle.RH_leg.yaw",0.95
"583","R69H10",1,"Angle.RH_leg.pitch",0.95
"584","R69H10",1,"Angle.RH_leg.roll",0.95
"585","R69H10",1,"Angle.RH_leg.th_fe",0.25
"586","R69H10",1,"Angle.RH_leg.th_ti",0.25
"587","R69H10",1,"Angle.RH_leg.roll_tr",0.25
"588","R69H10",1,"Angle.RH_leg.th_ta",0.25
"589","R69H10",2,"Angle.LF_leg.yaw",0.95
"590","R69H10",2,"Angle.LF_leg.pitch",0.95
"591","R69H10",2,"Angle.LF_leg.roll",0.25
"592","R69H10",2,"Angle.LF_leg.th_fe",0.25
"593","R69H10",2,"Angle.LF_leg.th_ti",0.25
"594","R69H10",2,"Angle.LF_leg.roll_tr",0.25
"595","R69H10",2,"Angle.LF_leg.th_ta",0.95
"596","R69H10",2,"Angle.LM_leg.yaw",0.25
"597","R69H10",2,"Angle.LM_leg.pitch",0.25
"598","R69H10",2,"Angle.LM_leg.roll",0.95
"599","R69H10",2,"Angle.LM_leg.th_fe",0.95
"600","R69H10",2,"Angle.LM_leg.th_ti",0.95
"601","R69H10",2,"Angle.LM_leg.roll_tr",0.25
"602","R69H10",2,"Angle.LM_leg.th_ta",0.25
"603","R69H10",2,"Angle.LH_leg.yaw",0.6
"604","R69H10",2,"Angle.LH_leg.pitch",0.95
"605","R69H10",2,"Angle.LH_leg.roll",0.95
"606","R69H10",2,"Angle.LH_leg.th_fe",0.25
"607","R69H10",2,"Angle.LH_leg.th_ti",0.25
"608","R69H10",2,"Angle.LH_leg.roll_tr",0.95
"609","R69H10",2,"Angle.LH_leg.th_ta",0.25
"610","R69H10",2,"Angle.RF_leg.yaw",0.25
"611","R69H10",2,"Angle.RF_leg.pitch",0.95
"612","R69H10",2,"Angle.RF_leg.roll",0.95
"613","R69H10",2,"Angle.RF_leg.th_fe",0.25
"614","R69H10",2,"Angle.RF_leg.th_ti",0.95
"615","R69H10",2,"Angle.RF_leg.roll_tr",0.35
"616","R69H10",2,"Angle.RF_leg.th_ta",0.95
"617","R69H10",2,"Angle.RM_leg.yaw",0.6
"618","R69H10",2,"Angle.RM_leg.pitch",0.25
"619","R69H10",2,"Angle.RM_leg.roll",0.95
"620","R69H10",2,"Angle.RM_leg.th_fe",0.25
"621","R69H10",2,"Angle.RM_leg.th_ti",0.25
"622","R69H10",2,"Angle.RM_leg.roll_tr",0.25
"623","R69H10",2,"Angle.RM_leg.th_ta",0.25
"624","R69H10",2,"Angle.RH_leg.yaw",0.95
"625","R69H10",2,"Angle.RH_leg.pitch",0.25
"626","R69H10",2,"Angle.RH_leg.roll",0.95
"627","R69H10",2,"Angle.RH_leg.th_fe",0.25
"628","R69H10",2,"Angle.RH_leg.th_ti",0.25
"629","R69H10",2,"Angle.RH_leg.roll_tr",0.25
"630","R69H10",2,"Angle.RH_leg.th_ta",0.25
"631","R70H06",0,"Angle.LF_leg.yaw",0.25
"632","R70H06",0,"Angle.LF_leg.pitch",0.95
"633","R70H06",0,"Angle.LF_leg.roll",0.25
"634","R70H06",0,"Angle.LF_leg.th_fe",0.95
"635","R70H06",0,"Angle.LF_leg.th_ti",0.95
"636","R70H06",0,"Angle.LF_leg.roll_tr",0.25
"637","R70H06",0,"Angle.LF_leg.th_ta",0.25
"638","R70H06",0,"Angle.LM_leg.yaw",0.25
"639","R70H06",0,"Angle.LM_leg.pitch",0.25
"640","R70H06",0,"Angle.LM_leg.roll",0.25
"641","R70H06",0,"Angle.LM_leg.th_fe",0.95
"642","R70H06",0,"Angle.LM_leg.th_ti",0.95
"643","R70H06",0,"Angle.LM_leg.roll_tr",0.25
"644","R70H06",0,"Angle.LM_leg.th_ta",0.95
"645","R70H06",0,"Angle.LH_leg.yaw",0.95
"646","R70H06",0,"Angle.LH_leg.pitch",0.95
"647","R70H06",0,"Angle.LH_leg.roll",0.95
"648","R70H06",0,"Angle.LH_leg.th_fe",0.25
"649","R70H06",0,"Angle.LH_leg.th_ti",0.25
"650","R70H06",0,"Angle.LH_leg.roll_tr",0.25
"651","R70H06",0,"Angle.LH_leg.th_ta",0.25
"652","R70H06",0,"Angle.RF_leg.yaw",0.25
"653","R70H06",0,"Angle.RF_leg.pitch",0.95
"654","R70H06",0,"Angle.RF_leg.roll",0.25
"655","R70H06",0,"Angle.RF_leg.th_fe",0.95
"656","R70H06",0,"Angle.RF_leg.th_ti",0.25
"657","R70H06",0,"Angle.RF_leg.roll_tr",0.25
"658","R70H06",0,"Angle.RF_leg.th_ta",0.25
"659","R70H06",0,"Angle.RM_leg.yaw",0.95
"660","R70H06",0,"Angle.RM_leg.pitch",0.25
"661","R70H06",0,"Angle.RM_leg.roll",0.25
"662","R70H06",0,"Angle.RM_leg.th_fe",0.95
"663","R70H06",0,"Angle.RM_leg.th_ti",0.95
"664","R70H06",0,"Angle.RM_leg.roll_tr",0.25
"665","R70H06",0,"Angle.RM_leg.th_ta",0.95
"666","R70H06",0,"Angle.RH_leg.yaw",0.7
"667","R70H06",0,"Angle.RH_leg.pitch",0.95
"668","R70H06",0,"Angle.RH_leg.roll",0.95
"669","R70H06",0,"Angle.RH_leg.th_fe",0.25
"670","R70H06",0,"Angle.RH_leg.th_ti",0.25
"671","R70H06",0,"Angle.RH_leg.roll_tr",0.25
"672","R70H06",0,"Angle.RH_leg.th_ta",0.25
"673","R70H06",1,"Angle.LF_leg.yaw",0.25
"674","R70H06",1,"Angle.LF_leg.pitch",0.95
"675","R70H06",1,"Angle.LF_leg.roll",0.25
"676","R70H06",1,"Angle.LF_leg.th_fe",0.95
"677","R70H06",1,"Angle.LF_leg.th_ti",0.25
"678","R70H06",1,"Angle.LF_leg.roll_tr",0.25
"679","R70H06",1,"Angle.LF_leg.th_ta",0.25
"680","R70H06",1,"Angle.LM_leg.yaw",0.95
"681","R70H06",1,"Angle.LM_leg.pitch",0.25
"682","R70H06",1,"Angle.LM_leg.roll",0.25
"683","R70H06",1,"Angle.LM_leg.th_fe",0.35
"684","R70H06",1,"Angle.LM_leg.th_ti",0.95
"685","R70H06",1,"Angle.LM_leg.roll_tr",0.25
"686","R70H06",1,"Angle.LM_leg.th_ta",0.95
"687","R70H06",1,"Angle.LH_leg.yaw",0.95
"688","R70H06",1,"Angle.LH_leg.pitch",0.95
"689","R70H06",1,"Angle.LH_leg.roll",0.95
"690","R70H06",1,"Angle.LH_leg.th_fe",0.25
"691","R70H06",1,"Angle.LH_leg.th_ti",0.25
"692","R70H06",1,"Angle.LH_leg.roll_tr",0.25
"693","R70H06",1,"Angle.LH_leg.th_ta",0.25
"694","R70H06",1,"Angle.RF_leg.yaw",0.25
"695","R70H06",1,"Angle.RF_leg.pitch",0.95
"696","R70H06",1,"Angle.RF_leg.roll",0.25
"697","R70H06",1,"Angle.RF_leg.th_fe",0.95
"698","R70H06",1,"Angle.RF_leg.th_ti",0.25
"699","R70H06",1,"Angle.RF_leg.roll_tr",0.25
"700","R70H06",1,"Angle.RF_leg.th_ta",0.25
"701","R70H06",1,"Angle.RM_leg.yaw",0.95
"702","R70H06",1,"Angle.RM_leg.pitch",0.25
"703","R70H06",1,"Angle.RM_leg.roll",0.95
"704","R70H06",1,"Angle.RM_leg.th_fe",0.95
"705","R70H06",1,"Angle.RM_leg.th_ti",0.95
"706","R70H06",1,"Angle.RM_leg.roll_tr",0.25
"707","R70H06",1,"Angle.RM_leg.th_ta",0.25
"708","R70H06",1,"Angle.RH_leg.yaw",0.25
"709","R70H06",1,"Angle.RH_leg.pitch",0.25
"710","R70H06",1,"Angle.RH_leg.roll",0.25
"711","R70H06",1,"Angle.RH_leg.th_fe",0.95
"712","R70H06",1,"Angle.RH_leg.th_ti",0.95
"713","R70H06",1,"Angle.RH_leg.roll_tr",0.25
"714","R70H06",1,"Angle.RH_leg.th_ta",0.25
"715","R70H06",2,"Angle.LF_leg.yaw",0.25
"716","R70H06",2,"Angle.LF_leg.pitch",0.25
"717","R70H06",2,"Angle.LF_leg.roll",0.25
"718","R70H06",2,"Angle.LF_leg.th_fe",0.25
"719","R70H06",2,"Angle.LF_leg.th_ti",0.25
"720","R70H06",2,"Angle.LF_leg.roll_tr",0.25
"721","R70H06",2,"Angle.LF_leg.th_ta",0.95
"722","R70H06",2,"Angle.LM_leg.yaw",0.25
"723","R70H06",2,"Angle.LM_leg.pitch",0.25
"724","R70H06",2,"Angle.LM_leg.roll",0.95
"725","R70H06",2,"Angle.LM_leg.th_fe",0.25
"726","R70H06",2,"Angle.LM_leg.th_ti",0.25
"727","R70H06",2,"Angle.LM_leg.roll_tr",0.95
"728","R70H06",2,"Angle.LM_leg.th_ta",0.95
"729","R70H06",2,"Angle.LH_leg.yaw",0.25
"730","R70H06",2,"Angle.LH_leg.pitch",0.95
"731","R70H06",2,"Angle.LH_leg.roll",0.95
"732","R70H06",2,"Angle.LH_leg.th_fe",0.25
"733","R70H06",2,"Angle.LH_leg.th_ti",0.25
"734","R70H06",2,"Angle.LH_leg.roll_tr",0.95
"735","R70H06",2,"Angle.LH_leg.th_ta",0.95
"736","R70H06",2,"Angle.RF_leg.yaw",0.95
"737","R70H06",2,"Angle.RF_leg.pitch",0.25
"738","R70H06",2,"Angle.RF_leg.roll",0.25
"739","R70H06",2,"Angle.RF_leg.th_fe",0.25
"740","R70H06",2,"Angle.RF_leg.th_ti",0.25
"741","R70H06",2,"Angle.RF_leg.roll_tr",0.95
"742","R70H06",2,"Angle.RF_leg.th_ta",0.95
"743","R70H06",2,"Angle.RM_leg.yaw",0.25
"744","R70H06",2,"Angle.RM_leg.pitch",0.95
"745","R70H06",2,"Angle.RM_leg.roll",0.25
"746","R70H06",2,"Angle.RM_leg.th_fe",0.25
"747","R70H06",2,"Angle.RM_leg.th_ti",0.25
"748","R70H06",2,"Angle.RM_leg.roll_tr",0.95
"749","R70H06",2,"Angle.RM_leg.th_ta",0.95
"750","R70H06",2,"Angle.RH_leg.yaw",0.95
"751","R70H06",2,"Angle.RH_leg.pitch",0.95
"752","R70H06",2,"Angle.RH_leg.roll",0.95
"753","R70H06",2,"Angle.RH_leg.th_fe",0.25
"754","R70H06",2,"Angle.RH_leg.th_ti",0.25
"755","R70H06",2,"Angle.RH_leg.roll_tr",0.25
"756","R70H06",2,"Angle.RH_leg.th_ta",0.8
"757","R73D10",0,"Angle.LF_leg.yaw",0.3
"758","R73D10",0,"Angle.LF_leg.pitch",0.95
"759","R73D10",0,"Angle.LF_leg.roll",0.25
"760","R73D10",0,"Angle.LF_leg.th_fe",0.25
"761","R73D10",0,"Angle.LF_leg.th_ti",0.25
"762","R73D10",0,"Angle.LF_leg.roll_tr",0.95
"763","R73D10",0,"Angle.LF_leg.th_ta",0.5
"764","R73D10",0,"Angle.LM_leg.yaw",0.95
"765","R73D10",0,"Angle.LM_leg.pitch",0.95
"766","R73D10",0,"Angle.LM_leg.roll",0.95
"767","R73D10",0,"Angle.LM_leg.th_fe",0.25
"768","R73D10",0,"Angle.LM_leg.th_ti",0.25
"769","R73D10",0,"Angle.LM_leg.roll_tr",0.25
"770","R73D10",0,"Angle.LM_leg.th_ta",0.25
"771","R73D10",0,"Angle.LH_leg.yaw",0.95
"772","R73D10",0,"Angle.LH_leg.pitch",0.95
"773","R73D10",0,"Angle.LH_leg.roll",0.3
"774","R73D10",0,"Angle.LH_leg.th_fe",0.25
"775","R73D10",0,"Angle.LH_leg.th_ti",0.25
"776","R73D10",0,"Angle.LH_leg.roll_tr",0.95
"777","R73D10",0,"Angle.LH_leg.th_ta",0.95
"778","R73D10",0,"Angle.RF_leg.yaw",0.95
"779","R73D10",0,"Angle.RF_leg.pitch",0.35
"780","R73D10",0,"Angle.RF_leg.roll",0.4
"781","R73D10",0,"Angle.RF_leg.th_fe",0.25
"782","R73D10",0,"Angle.RF_leg.th_ti",0.25
"783","R73D10",0,"Angle.RF_leg.roll_tr",0.95
"784","R73D10",0,"Angle.RF_leg.th_ta",0.5
"785","R73D10",0,"Angle.RM_leg.yaw",0.95
"786","R73D10",0,"Angle.RM_leg.pitch",0.95
"787","R73D10",0,"Angle.RM_leg.roll",0.25
"788","R73D10",0,"Angle.RM_leg.th_fe",0.25
"789","R73D10",0,"Angle.RM_leg.th_ti",0.25
"790","R73D10",0,"Angle.RM_leg.roll_tr",0.4
"791","R73D10",0,"Angle.RM_leg.th_ta",0.95
"792","R73D10",0,"Angle.RH_leg.yaw",0.55
"793","R73D10",0,"Angle.RH_leg.pitch",0.55
"794","R73D10",0,"Angle.RH_leg.roll",0.25
"795","R73D10",0,"Angle.RH_leg.th_fe",0.25
"796","R73D10",0,"Angle.RH_leg.th_ti",0.25
"797","R73D10",0,"Angle.RH_leg.roll_tr",0.95
"798","R73D10",0,"Angle.RH_leg.th_ta",0.95
"799","R73D10",1,"Angle.LF_leg.yaw",0.25
"800","R73D10",1,"Angle.LF_leg.pitch",0.95
"801","R73D10",1,"Angle.LF_leg.roll",0.95
"802","R73D10",1,"Angle.LF_leg.th_fe",0.25
"803","R73D10",1,"Angle.LF_leg.th_ti",0.25
"804","R73D10",1,"Angle.LF_leg.roll_tr",0.95
"805","R73D10",1,"Angle.LF_leg.th_ta",0.75
"806","R73D10",1,"Angle.LM_leg.yaw",0.25
"807","R73D10",1,"Angle.LM_leg.pitch",0.95
"808","R73D10",1,"Angle.LM_leg.roll",0.95
"809","R73D10",1,"Angle.LM_leg.th_fe",0.25
"810","R73D10",1,"Angle.LM_leg.th_ti",0.25
"811","R73D10",1,"Angle.LM_leg.roll_tr",0.95
"812","R73D10",1,"Angle.LM_leg.th_ta",0.25
"813","R73D10",1,"Angle.LH_leg.yaw",0.95
"814","R73D10",1,"Angle.LH_leg.pitch",0.25
"815","R73D10",1,"Angle.LH_leg.roll",0.9
"816","R73D10",1,"Angle.LH_leg.th_fe",0.25
"817","R73D10",1,"Angle.LH_leg.th_ti",0.25
"818","R73D10",1,"Angle.LH_leg.roll_tr",0.95
"819","R73D10",1,"Angle.LH_leg.th_ta",0.25
"820","R73D10",1,"Angle.RF_leg.yaw",0.95
"821","R73D10",1,"Angle.RF_leg.pitch",0.95
"822","R73D10",1,"Angle.RF_leg.roll",0.7
"823","R73D10",1,"Angle.RF_leg.th_fe",0.25
"824","R73D10",1,"Angle.RF_leg.th_ti",0.25
"825","R73D10",1,"Angle.RF_leg.roll_tr",0.95
"826","R73D10",1,"Angle.RF_leg.th_ta",0.95
"827","R73D10",1,"Angle.RM_leg.yaw",0.95
"828","R73D10",1,"Angle.RM_leg.pitch",0.95
"829","R73D10",1,"Angle.RM_leg.roll",0.95
"830","R73D10",1,"Angle.RM_leg.th_fe",0.25
"831","R73D10",1,"Angle.RM_leg.th_ti",0.25
"832","R73D10",1,"Angle.RM_leg.roll_tr",0.75
"833","R73D10",1,"Angle.RM_leg.th_ta",0.95
"834","R73D10",1,"Angle.RH_leg.yaw",0.95
"835","R73D10",1,"Angle.RH_leg.pitch",0.95
"836","R73D10",1,"Angle.RH_leg.roll",0.3
"837","R73D10",1,"Angle.RH_leg.th_fe",0.95
"838","R73D10",1,"Angle.RH_leg.th_ti",0.25
"839","R73D10",1,"Angle.RH_leg.roll_tr",0.95
"840","R73D10",1,"Angle.RH_leg.th_ta",0.25
"841","R85A11",0,"Angle.LF_leg.yaw",0.95
"842","R85A11",0,"Angle.LF_leg.pitch",0.5
"843","R85A11",0,"Angle.LF_leg.roll",0.95
"844","R85A11",0,"Angle.LF_leg.th_fe",0.95
"845","R85A11",0,"Angle.LF_leg.th_ti",0.95
"846","R85A11",0,"Angle.LF_leg.roll_tr",0.95
"847","R85A11",0,"Angle.LF_leg.th_ta",0.35
"848","R85A11",0,"Angle.LM_leg.yaw",0.95
"849","R85A11",0,"Angle.LM_leg.pitch",0.25
"850","R85A11",0,"Angle.LM_leg.roll",0.95
"851","R85A11",0,"Angle.LM_leg.th_fe",0.3
"852","R85A11",0,"Angle.LM_leg.th_ti",0.65
"853","R85A11",0,"Angle.LM_leg.roll_tr",0.95
"854","R85A11",0,"Angle.LM_leg.th_ta",0.95
"855","R85A11",0,"Angle.LH_leg.yaw",0.95
"856","R85A11",0,"Angle.LH_leg.pitch",0.95
"857","R85A11",0,"Angle.LH_leg.roll",0.25
"858","R85A11",0,"Angle.LH_leg.th_fe",0.25
"859","R85A11",0,"Angle.LH_leg.th_ti",0.25
"860","R85A11",0,"Angle.LH_leg.roll_tr",0.95
"861","R85A11",0,"Angle.LH_leg.th_ta",0.95
"862","R85A11",0,"Angle.RF_leg.yaw",0.95
"863","R85A11",0,"Angle.RF_leg.pitch",0.25
"864","R85A11",0,"Angle.RF_leg.roll",0.9
"865","R85A11",0,"Angle.RF_leg.th_fe",0.95
"866","R85A11",0,"Angle.RF_leg.th_ti",0.95
"867","R85A11",0,"Angle.RF_leg.roll_tr",0.4
"868","R85A11",0,"Angle.RF_leg.th_ta",0.5
"869","R85A11",0,"Angle.RM_leg.yaw",0.25
"870","R85A11",0,"Angle.RM_leg.pitch",0.95
"871","R85A11",0,"Angle.RM_leg.roll",0.95
"872","R85A11",0,"Angle.RM_leg.th_fe",0.3
"873","R85A11",0,"Angle.RM_leg.th_ti",0.65
"874","R85A11",0,"Angle.RM_leg.roll_tr",0.25
"875","R85A11",0,"Angle.RM_leg.th_ta",0.3
"876","R85A11",0,"Angle.RH_leg.yaw",0.95
"877","R85A11",0,"Angle.RH_leg.pitch",0.25
"878","R85A11",0,"Angle.RH_leg.roll",0.35
"879","R85A11",0,"Angle.RH_leg.th_fe",0.95
"880","R85A11",0,"Angle.RH_leg.th_ti",0.95
"881","R85A11",0,"Angle.RH_leg.roll_tr",0.3
"882","R85A11",0,"Angle.RH_leg.th_ta",0.25
"883","R85A11",1,"Angle.LF_leg.yaw",0.25
"884","R85A11",1,"Angle.LF_leg.pitch",0.25
"885","R85A11",1,"Angle.LF_leg.roll",0.25
"886","R85A11",1,"Angle.LF_leg.th_fe",0.25
"887","R85A11",1,"Angle.LF_leg.th_ti",0.25
"888","R85A11",1,"Angle.LF_leg.roll_tr",0.25
"889","R85A11",1,"Angle.LF_leg.th_ta",0.8
"890","R85A11",1,"Angle.LM_leg.yaw",0.95
"891","R85A11",1,"Angle.LM_leg.pitch",0.95
"892","R85A11",1,"Angle.LM_leg.roll",0.95
"893","R85A11",1,"Angle.LM_leg.th_fe",0.95
"894","R85A11",1,"Angle.LM_leg.th_ti",0.25
"895","R85A11",1,"Angle.LM_leg.roll_tr",0.25
"896","R85A11",1,"Angle.LM_leg.th_ta",0.25
"897","R85A11",1,"Angle.LH_leg.yaw",0.25
"898","R85A11",1,"Angle.LH_leg.pitch",0.55
"899","R85A11",1,"Angle.LH_leg.roll",0.95
"900","R85A11",1,"Angle.LH_leg.th_fe",0.25
"901","R85A11",1,"Angle.LH_leg.th_ti",0.25
"902","R85A11",1,"Angle.LH_leg.roll_tr",0.3
"903","R85A11",1,"Angle.LH_leg.th_ta",0.25
"904","R85A11",1,"Angle.RF_leg.yaw",0.25
"905","R85A11",1,"Angle.RF_leg.pitch",0.8
"906","R85A11",1,"Angle.RF_leg.roll",0.95
"907","R85A11",1,"Angle.RF_leg.th_fe",0.8
"908","R85A11",1,"Angle.RF_leg.th_ti",0.95
"909","R85A11",1,"Angle.RF_leg.roll_tr",0.95
"910","R85A11",1,"Angle.RF_leg.th_ta",0.95
"911","R85A11",1,"Angle.RM_leg.yaw",0.95
"912","R85A11",1,"Angle.RM_leg.pitch",0.95
"913","R85A11",1,"Angle.RM_leg.roll",0.25
"914","R85A11",1,"Angle.RM_leg.th_fe",0.25
"915","R85A11",1,"Angle.RM_leg.th_ti",0.25
"916","R85A11",1,"Angle.RM_leg.roll_tr",0.95
"917","R85A11",1,"Angle.RM_leg.th_ta",0.25
"918","R85A11",1,"Angle.RH_leg.yaw",0.25
"919","R85A11",1,"Angle.RH_leg.pitch",0.95
"920","R85A11",1,"Angle.RH_leg.roll",0.95
"921","R85A11",1,"Angle.RH_leg.th_fe",0.95
"922","R85A11",1,"Angle.RH_leg.th_ti",0.95
"923","R85A11",1,"Angle.RH_leg.roll_tr",0.95
"924","R85A11",1,"Angle.RH_leg.th_ta",0.95
"925","R85A11",2,"Angle.LF_leg.yaw",0.25
"926","R85A11",2,"Angle.LF_leg.pitch",0.95
"927","R85A11",2,"Angle.LF_leg.roll",0.4
"928","R85A11",2,"Angle.LF_leg.th_fe",0.4
"929","R85A11",2,"Angle.LF_leg.th_ti",0.6
"930","R85A11",2,"Angle.LF_leg.roll_tr",0.35
"931","R85A11",2,"Angle.LF_leg.th_ta",0.95
"932","R85A11",2,"Angle.LM_leg.yaw",0.95
"933","R85A11",2,"Angle.LM_leg.pitch",0.25
"934","R85A11",2,"Angle.LM_leg.roll",0.95
"935","R85A11",2,"Angle.LM_leg.th_fe",0.65
"936","R85A11",2,"Angle.LM_leg.th_ti",0.9
"937","R85A11",2,"Angle.LM_leg.roll_tr",0.95
"938","R85A11",2,"Angle.LM_leg.th_ta",0.7
"939","R85A11",2,"Angle.LH_leg.yaw",0.25
"940","R85A11",2,"Angle.LH_leg.pitch",0.3
"941","R85A11",2,"Angle.LH_leg.roll",0.45
"942","R85A11",2,"Angle.LH_leg.th_fe",0.25
"943","R85A11",2,"Angle.LH_leg.th_ti",0.25
"944","R85A11",2,"Angle.LH_leg.roll_tr",0.95
"945","R85A11",2,"Angle.LH_leg.th_ta",0.25
"946","R85A11",2,"Angle.RF_leg.yaw",0.3
"947","R85A11",2,"Angle.RF_leg.pitch",0.25
"948","R85A11",2,"Angle.RF_leg.roll",0.95
"949","R85A11",2,"Angle.RF_leg.th_fe",0.35
"950","R85A11",2,"Angle.RF_leg.th_ti",0.3
"951","R85A11",2,"Angle.RF_leg.roll_tr",0.8
"952","R85A11",2,"Angle.RF_leg.th_ta",0.95
"953","R85A11",2,"Angle.RM_leg.yaw",0.25
"954","R85A11",2,"Angle.RM_leg.pitch",0.95
"955","R85A11",2,"Angle.RM_leg.roll",0.25
