"","Position","Window.size","r.squared","Fold","ROI"
"2335","masked_pre",1161,0.464389210953408,7,1
"2336","masked_pre",1161,0.476753630944238,4,1
"2337","masked_pre",1161,0.443851756219009,10,1
"2338","masked_pre",1161,0.509617136315631,8,1
"2339","masked_pre",1161,0.467503836821502,5,1
"2340","masked_pre",1161,0.442926023082948,9,1
"2341","masked_pre",1171,0.486532160876314,3,0
"2342","masked_pre",1171,0.449047352930739,2,0
"2343","masked_pre",1171,0.45604594430166,1,0
"2344","masked_pre",1171,0.420347656892878,6,0
"2345","masked_pre",1171,0.401399645769525,7,0
"2346","masked_pre",1171,0.454600846378942,4,0
"2347","masked_pre",1171,0.450924827241222,10,0
"2348","masked_pre",1171,0.441106311137965,8,0
"2349","masked_pre",1171,0.43683778651209,5,0
"2350","masked_pre",1171,0.425575829540104,9,0
"2351","masked_pre",1171,0.489922019132124,3,1
"2352","masked_pre",1171,0.469096836752903,2,1
"2353","masked_pre",1171,0.473319987520958,1,1
"2354","masked_pre",1171,0.483643649479685,6,1
"2355","masked_pre",1171,0.462475897351351,7,1
"2356","masked_pre",1171,0.474973984674672,4,1
"2357","masked_pre",1171,0.441697624277079,10,1
"2358","masked_pre",1171,0.508091766037726,8,1
"2359","masked_pre",1171,0.465980402986258,5,1
"2360","masked_pre",1171,0.441240466282855,9,1
"2361","masked_pre",1181,0.485155779416591,3,0
"2362","masked_pre",1181,0.447092083008299,2,0
"2363","masked_pre",1181,0.454142589753185,1,0
"2364","masked_pre",1181,0.418615686369878,6,0
"2365","masked_pre",1181,0.399195898394221,7,0
"2366","masked_pre",1181,0.453019071714853,4,0
"2367","masked_pre",1181,0.448676265988395,10,0
"2368","masked_pre",1181,0.43933893929276,8,0
"2369","masked_pre",1181,0.434798727190679,5,0
"2370","masked_pre",1181,0.423763845510607,9,0
"2371","masked_pre",1181,0.488341894487458,3,1
"2372","masked_pre",1181,0.467095971823429,2,1
"2373","masked_pre",1181,0.471252593281915,1,1
"2374","masked_pre",1181,0.481552449791256,6,1
"2375","masked_pre",1181,0.46038546826222,7,1
"2376","masked_pre",1181,0.473034455063669,4,1
"2377","masked_pre",1181,0.439413832238854,10,1
"2378","masked_pre",1181,0.506274507539433,8,1
"2379","masked_pre",1181,0.464250153476328,5,1
"2380","masked_pre",1181,0.439362360754538,9,1
"2381","masked_pre",1191,0.483733766947911,3,0
"2382","masked_pre",1191,0.445254908641223,2,0
"2383","masked_pre",1191,0.452348190304477,1,0
"2384","masked_pre",1191,0.416905276138658,6,0
"2385","masked_pre",1191,0.397035246543608,7,0
"2386","masked_pre",1191,0.451426813462555,4,0
"2387","masked_pre",1191,0.446582175682779,10,0
"2388","masked_pre",1191,0.437578352851681,8,0
"2389","masked_pre",1191,0.432787054889231,5,0
"2390","masked_pre",1191,0.421997163254687,9,0
"2391","masked_pre",1191,0.486664135328287,3,1
"2392","masked_pre",1191,0.465157220669152,2,1
"2393","masked_pre",1191,0.469408973243008,1,1
"2394","masked_pre",1191,0.479573296690503,6,1
"2395","masked_pre",1191,0.458151633717546,7,1
"2396","masked_pre",1191,0.471214913380152,4,1
"2397","masked_pre",1191,0.437334450640448,10,1
"2398","masked_pre",1191,0.504513165667213,8,1
"2399","masked_pre",1191,0.462619710246595,5,1
"2400","masked_pre",1191,0.437742944880135,9,1
